| SaleDate            | Amount | Salesperson         |
| 2021-03-17 00:00:00 | 350    | Gunar Cockshoot     |
| 2021-08-25 00:00:00 | 7798   | Dotty Strutley      |
| 2021-11-16 00:00:00 | 210    | Brien Boise         |
| 2021-11-25 00:00:00 | 5964   | Ches Bonnell        |
| 2021-10-07 00:00:00 | 6118   | Van Tuxwell         |
| 2021-08-09 00:00:00 | 7077   | Andria Kimpton      |
| 2021-06-11 00:00:00 | 763    | Rafaelita Blaksland |
| 2021-10-21 00:00:00 | 1778   | Ches Bonnell        |
| 2021-07-13 00:00:00 | 1568   | Rafaelita Blaksland |
| 2021-07-05 00:00:00 | 11809  | Dotty Strutley      |
| 2022-03-24 00:00:00 | 5061   | Kaine Padly         |
| 2022-03-29 00:00:00 | 6902   | Roddy Speechley     |
| 2022-02-15 00:00:00 | 4732   | Dotty Strutley      |
| 2021-11-03 00:00:00 | 1316   | Andria Kimpton      |
| 2022-02-07 00:00:00 | 203    | Husein Augar        |
| 2021-01-25 00:00:00 | 224    | Mallorie Waber      |
| 2021-11-10 00:00:00 | 4074   | Andria Kimpton      |
| 2021-01-26 00:00:00 | 2618   | Camilla Castle      |
| 2022-02-03 00:00:00 | 259    | Kelci Walkden       |
| 2022-01-21 00:00:00 | 8442   | Rafaelita Blaksland |
| 2021-06-04 00:00:00 | 259    | Gunar Cockshoot     |
| 2022-03-15 00:00:00 | 3437   | Camilla Castle      |
| 2021-03-01 00:00:00 | 6069   | Kelci Walkden       |
| 2022-03-08 00:00:00 | 7777   | Gunar Cockshoot     |
| 2021-06-04 00:00:00 | 2156   | Gunar Cockshoot     |
| 2021-07-07 00:00:00 | 3269   | Jan Morforth        |
| 2021-08-16 00:00:00 | 12642  | Beverie Moffet      |
| 2021-06-03 00:00:00 | 8890   | Gigi Bohling        |
| 2022-02-18 00:00:00 | 2737   | Dennison Crosswaite |
| 2021-06-22 00:00:00 | 7651   | Van Tuxwell         |
| 2021-06-14 00:00:00 | 2380   | Barr Faughny        |
| 2021-06-21 00:00:00 | 3500   | Mallorie Waber      |
| 2021-11-08 00:00:00 | 1890   | Marney O'Breen      |
| 2021-04-12 00:00:00 | 5397   | Gigi Bohling        |
| 2021-02-08 00:00:00 | 2436   | Oby Sorrel          |
| 2021-02-15 00:00:00 | 5663   | Dotty Strutley      |
| 2021-01-01 00:00:00 | 6832   | Rafaelita Blaksland |
| 2021-11-03 00:00:00 | 21406  | Marney O'Breen      |
| 2021-05-07 00:00:00 | 6489   | Rafaelita Blaksland |
| 2021-07-29 00:00:00 | 2149   | Brien Boise         |
| 2021-12-17 00:00:00 | 7420   | Oby Sorrel          |
| 2021-05-05 00:00:00 | 2709   | Ches Bonnell        |
| 2021-08-27 00:00:00 | 5712   | Andria Kimpton      |
| 2021-09-30 00:00:00 | 4158   | Jehu Rudeforth      |
| 2021-06-09 00:00:00 | 7476   | Ches Bonnell        |
| 2021-04-30 00:00:00 | 10808  | Gunar Cockshoot     |
| 2022-02-11 00:00:00 | 2324   | Ches Bonnell        |
| 2021-02-05 00:00:00 | 3101   | Ches Bonnell        |
| 2022-03-29 00:00:00 | 868    | Van Tuxwell         |
| 2021-03-08 00:00:00 | 245    | Husein Augar        |
| 2021-05-25 00:00:00 | 4774   | Roddy Speechley     |
| 2021-05-20 00:00:00 | 9681   | Van Tuxwell         |
| 2022-01-10 00:00:00 | 11284  | Marney O'Breen      |
| 2021-08-02 00:00:00 | 385    | Camilla Castle      |
| 2021-06-14 00:00:00 | 5593   | Roddy Speechley     |
| 2021-05-14 00:00:00 | 1617   | Jan Morforth        |
| 2021-12-24 00:00:00 | 7224   | Wilone O'Kielt      |
| 2021-09-03 00:00:00 | 4872   | Gigi Bohling        |
| 2022-02-18 00:00:00 | 5404   | Dotty Strutley      |
| 2021-12-20 00:00:00 | 8281   | Marney O'Breen      |
| 2021-02-22 00:00:00 | 2569   | Jan Morforth        |
| 2021-03-23 00:00:00 | 7518   | Dennison Crosswaite |
| 2022-01-12 00:00:00 | 805    | Oby Sorrel          |
| 2021-07-22 00:00:00 | 5824   | Madelene Upcott     |
| 2021-08-05 00:00:00 | 2359   | Dotty Strutley      |
| 2021-07-12 00:00:00 | 3472   | Van Tuxwell         |
| 2021-01-13 00:00:00 | 15694  | Marney O'Breen      |
| 2021-12-28 00:00:00 | 2653   | Kaine Padly         |
| 2022-01-04 00:00:00 | 8190   | Curtice Advani      |
| 2021-06-23 00:00:00 | 14084  | Ches Bonnell        |
| 2021-04-19 00:00:00 | 2121   | Van Tuxwell         |
| 2021-12-24 00:00:00 | 1491   | Marney O'Breen      |
| 2022-03-28 00:00:00 | 15071  | Brien Boise         |
| 2022-02-15 00:00:00 | 3689   | Andria Kimpton      |
| 2021-12-16 00:00:00 | 2345   | Rafaelita Blaksland |
| 2021-01-26 00:00:00 | 1540   | Gigi Bohling        |
| 2021-06-02 00:00:00 | 13314  | Dennison Crosswaite |
| 2021-03-19 00:00:00 | 10647  | Jehu Rudeforth      |
| 2021-09-24 00:00:00 | 9821   | Brien Boise         |
| 2021-05-21 00:00:00 | 10857  | Karlen McCaffrey    |
| 2021-09-29 00:00:00 | 2205   | Barr Faughny        |
| 2021-03-30 00:00:00 | 14301  | Barr Faughny        |
| 2021-02-19 00:00:00 | 238    | Mallorie Waber      |
| 2021-10-28 00:00:00 | 3584   | Wilone O'Kielt      |
| 2021-04-16 00:00:00 | 15953  | Ches Bonnell        |
| 2021-05-17 00:00:00 | 12117  | Kelci Walkden       |
| 2022-01-12 00:00:00 | 15169  | Roddy Speechley     |
| 2021-07-27 00:00:00 | 4977   | Gunar Cockshoot     |
| 2021-04-16 00:00:00 | 8106   | Dennison Crosswaite |
| 2021-07-22 00:00:00 | 5761   | Ches Bonnell        |
| 2021-09-21 00:00:00 | 2849   | Dotty Strutley      |
| 2021-11-23 00:00:00 | 6153   | Wilone O'Kielt      |
| 2021-04-16 00:00:00 | 3325   | Jehu Rudeforth      |
| 2021-11-10 00:00:00 | 7161   | Van Tuxwell         |
| 2021-08-11 00:00:00 | 10710  | Gigi Bohling        |
| 2021-04-22 00:00:00 | 4767   | Kelci Walkden       |
| 2022-02-24 00:00:00 | 10290  | Curtice Advani      |
| 2021-06-16 00:00:00 | 5775   | Barr Faughny        |
| 2021-11-23 00:00:00 | 371    | Curtice Advani      |
| 2021-01-26 00:00:00 | 4676   | Oby Sorrel          |
| 2021-04-20 00:00:00 | 5383   | Brien Boise         |
| 2021-07-20 00:00:00 | 10640  | Barr Faughny        |
| 2021-03-09 00:00:00 | 1309   | Curtice Advani      |
| 2021-01-29 00:00:00 | 301    | Dennison Crosswaite |
| 2022-01-10 00:00:00 | 8302   | Ches Bonnell        |
| 2021-08-25 00:00:00 | 4375   | Oby Sorrel          |
| 2021-07-06 00:00:00 | 12481  | Roddy Speechley     |
| 2022-01-10 00:00:00 | 6342   | Beverie Moffet      |
| 2021-04-29 00:00:00 | 1764   | Dotty Strutley      |
| 2021-04-22 00:00:00 | 10969  | Barr Faughny        |
| 2021-11-18 00:00:00 | 1834   | Ches Bonnell        |
| 2021-12-08 00:00:00 | 5887   | Ches Bonnell        |
| 2021-08-19 00:00:00 | 6496   | Oby Sorrel          |
| 2021-07-08 00:00:00 | 4760   | Dennison Crosswaite |
| 2021-05-21 00:00:00 | 6272   | Karlen McCaffrey    |
| 2021-08-25 00:00:00 | 11599  | Kaine Padly         |
| 2021-12-31 00:00:00 | 882    | Camilla Castle      |
| 2021-11-29 00:00:00 | 2457   | Mallorie Waber      |
| 2021-06-22 00:00:00 | 1211   | Dotty Strutley      |
| 2021-10-11 00:00:00 | 3962   | Mallorie Waber      |
| 2021-08-25 00:00:00 | 14021  | Roddy Speechley     |
| 2021-03-17 00:00:00 | 1610   | Wilone O'Kielt      |
| 2021-08-16 00:00:00 | 7266   | Beverie Moffet      |
| 2021-04-09 00:00:00 | 168    | Beverie Moffet      |
| 2021-12-02 00:00:00 | 10801  | Kaine Padly         |
| 2021-02-22 00:00:00 | 10101  | Rafaelita Blaksland |
| 2021-06-30 00:00:00 | 14630  | Marney O'Breen      |
| 2021-03-24 00:00:00 | 12306  | Camilla Castle      |
| 2021-09-01 00:00:00 | 1029   | Kaine Padly         |
| 2021-11-22 00:00:00 | 10563  | Brien Boise         |
| 2022-02-01 00:00:00 | 10486  | Beverie Moffet      |
| 2021-06-28 00:00:00 | 3290   | Jehu Rudeforth      |
| 2021-08-26 00:00:00 | 4844   | Wilone O'Kielt      |
| 2021-02-01 00:00:00 | 2100   | Jan Morforth        |
| 2021-02-15 00:00:00 | 15729  | Dotty Strutley      |
| 2021-02-17 00:00:00 | 8274   | Rafaelita Blaksland |
| 2021-05-11 00:00:00 | 13482  | Mallorie Waber      |
| 2021-12-17 00:00:00 | 2226   | Dennison Crosswaite |
| 2021-12-09 00:00:00 | 7623   | Oby Sorrel          |
| 2021-04-05 00:00:00 | 3703   | Wilone O'Kielt      |
| 2021-09-13 00:00:00 | 11193  | Gunar Cockshoot     |
| 2021-01-05 00:00:00 | 11207  | Beverie Moffet      |
| 2021-06-09 00:00:00 | 9261   | Madelene Upcott     |
| 2021-06-04 00:00:00 | 10640  | Oby Sorrel          |
| 2021-02-10 00:00:00 | 5964   | Karlen McCaffrey    |
| 2021-08-24 00:00:00 | 1183   | Wilone O'Kielt      |
| 2022-03-22 00:00:00 | 11004  | Brien Boise         |
| 2021-12-03 00:00:00 | 1806   | Wilone O'Kielt      |
| 2021-05-28 00:00:00 | 9688   | Karlen McCaffrey    |
| 2021-01-05 00:00:00 | 2352   | Rafaelita Blaksland |
| 2021-02-15 00:00:00 | 5257   | Brien Boise         |
| 2021-03-03 00:00:00 | 6027   | Oby Sorrel          |
| 2021-06-24 00:00:00 | 1638   | Kelci Walkden       |
| 2021-06-02 00:00:00 | 9884   | Roddy Speechley     |
| 2021-05-19 00:00:00 | 9114   | Kaine Padly         |
| 2021-09-30 00:00:00 | 4277   | Wilone O'Kielt      |
| 2021-04-15 00:00:00 | 5670   | Jan Morforth        |
| 2021-11-15 00:00:00 | 9590   | Dennison Crosswaite |
| 2021-06-23 00:00:00 | 7224   | Mallorie Waber      |
| 2021-03-26 00:00:00 | 8547   | Jehu Rudeforth      |
| 2021-12-17 00:00:00 | 1365   | Dennison Crosswaite |
| 2021-12-09 00:00:00 | 3164   | Kaine Padly         |
| 2021-08-25 00:00:00 | 3164   | Kelci Walkden       |
| 2022-01-24 00:00:00 | 10892  | Madelene Upcott     |
| 2021-02-19 00:00:00 | 13734  | Brien Boise         |
| 2021-10-25 00:00:00 | 5852   | Rafaelita Blaksland |
| 2021-11-25 00:00:00 | 10115  | Roddy Speechley     |
| 2021-06-30 00:00:00 | 4998   | Marney O'Breen      |
| 2021-10-15 00:00:00 | 3297   | Barr Faughny        |
| 2021-01-21 00:00:00 | 798    | Gunar Cockshoot     |
| 2021-08-13 00:00:00 | 7756   | Husein Augar        |
| 2021-11-25 00:00:00 | 4676   | Karlen McCaffrey    |
| 2021-08-25 00:00:00 | 5635   | Gigi Bohling        |
| 2021-05-03 00:00:00 | 11942  | Camilla Castle      |
| 2021-03-01 00:00:00 | 3493   | Jehu Rudeforth      |
| 2021-07-27 00:00:00 | 7427   | Oby Sorrel          |
| 2021-03-04 00:00:00 | 3255   | Gigi Bohling        |
| 2021-01-08 00:00:00 | 13678  | Dotty Strutley      |
| 2021-04-22 00:00:00 | 7063   | Ches Bonnell        |
| 2022-03-03 00:00:00 | 1085   | Curtice Advani      |
| 2022-02-07 00:00:00 | 9128   | Curtice Advani      |
| 2022-02-16 00:00:00 | 9247   | Kelci Walkden       |
| 2021-11-30 00:00:00 | 8127   | Madelene Upcott     |
| 2021-09-08 00:00:00 | 7336   | Jehu Rudeforth      |
| 2021-02-10 00:00:00 | 4193   | Andria Kimpton      |
| 2021-05-31 00:00:00 | 11466  | Madelene Upcott     |
| 2021-07-08 00:00:00 | 483    | Barr Faughny        |
| 2022-02-18 00:00:00 | 5621   | Brien Boise         |
| 2021-02-05 00:00:00 | 2905   | Ches Bonnell        |
| 2021-09-08 00:00:00 | 12418  | Kaine Padly         |
| 2021-06-22 00:00:00 | 6860   | Madelene Upcott     |
| 2021-06-22 00:00:00 | 10976  | Jan Morforth        |
| 2022-02-04 00:00:00 | 2205   | Jehu Rudeforth      |
| 2021-10-20 00:00:00 | 21     | Ches Bonnell        |
| 2021-12-24 00:00:00 | 7749   | Rafaelita Blaksland |
| 2021-05-19 00:00:00 | 5173   | Husein Augar        |
| 2021-01-08 00:00:00 | 2205   | Karlen McCaffrey    |
| 2022-01-18 00:00:00 | 2681   | Jan Morforth        |
| 2021-02-12 00:00:00 | 6489   | Karlen McCaffrey    |
| 2021-12-15 00:00:00 | 4529   | Ches Bonnell        |
| 2021-12-15 00:00:00 | 3759   | Mallorie Waber      |
| 2021-12-02 00:00:00 | 1099   | Curtice Advani      |
| 2021-03-04 00:00:00 | 1911   | Barr Faughny        |
| 2021-09-08 00:00:00 | 2765   | Madelene Upcott     |
| 2022-03-28 00:00:00 | 6118   | Kaine Padly         |
| 2021-08-30 00:00:00 | 6069   | Gunar Cockshoot     |
| 2022-02-08 00:00:00 | 2471   | Curtice Advani      |
| 2021-12-14 00:00:00 | 98     | Husein Augar        |
| 2021-12-06 00:00:00 | 4312   | Brien Boise         |
| 2021-07-05 00:00:00 | 6776   | Dotty Strutley      |
| 2021-09-13 00:00:00 | 3871   | Beverie Moffet      |
| 2021-04-22 00:00:00 | 5698   | Madelene Upcott     |
| 2021-10-04 00:00:00 | 8078   | Curtice Advani      |
| 2021-05-04 00:00:00 | 2086   | Camilla Castle      |
| 2021-03-04 00:00:00 | 7329   | Kelci Walkden       |
| 2021-12-07 00:00:00 | 2030   | Jehu Rudeforth      |
| 2021-11-12 00:00:00 | 4641   | Karlen McCaffrey    |
| 2021-03-11 00:00:00 | 6090   | Husein Augar        |
| 2021-03-24 00:00:00 | 5698   | Dennison Crosswaite |
| 2022-01-26 00:00:00 | 1162   | Dennison Crosswaite |
| 2022-02-07 00:00:00 | 4963   | Kelci Walkden       |
| 2021-01-14 00:00:00 | 504    | Kelci Walkden       |
| 2022-03-10 00:00:00 | 5733   | Kaine Padly         |
| 2021-04-09 00:00:00 | 1848   | Kaine Padly         |
| 2021-06-08 00:00:00 | 6356   | Gigi Bohling        |
| 2022-02-16 00:00:00 | 1421   | Roddy Speechley     |
| 2021-11-18 00:00:00 | 9401   | Marney O'Breen      |
| 2021-02-19 00:00:00 | 9968   | Roddy Speechley     |
| 2021-10-08 00:00:00 | 1827   | Kelci Walkden       |
| 2021-08-12 00:00:00 | 12110  | Marney O'Breen      |
| 2021-06-18 00:00:00 | 5033   | Ches Bonnell        |
| 2021-12-07 00:00:00 | 7441   | Dotty Strutley      |
| 2021-02-16 00:00:00 | 602    | Karlen McCaffrey    |
| 2021-09-10 00:00:00 | 70     | Jan Morforth        |
| 2022-03-24 00:00:00 | 8750   | Marney O'Breen      |
| 2021-10-18 00:00:00 | 11368  | Roddy Speechley     |
| 2021-08-20 00:00:00 | 8722   | Roddy Speechley     |
| 2021-03-19 00:00:00 | 931    | Mallorie Waber      |
| 2021-08-18 00:00:00 | 1176   | Marney O'Breen      |
| 2021-06-09 00:00:00 | 7581   | Brien Boise         |
| 2021-05-07 00:00:00 | 19887  | Beverie Moffet      |
| 2021-12-15 00:00:00 | 2751   | Brien Boise         |
| 2022-03-21 00:00:00 | 17136  | Barr Faughny        |
| 2022-01-28 00:00:00 | 4550   | Gunar Cockshoot     |
| 2021-08-27 00:00:00 | 3927   | Mallorie Waber      |
| 2022-01-20 00:00:00 | 1190   | Dotty Strutley      |
| 2021-08-05 00:00:00 | 4361   | Rafaelita Blaksland |
| 2021-12-16 00:00:00 | 3115   | Wilone O'Kielt      |
| 2022-03-23 00:00:00 | 420    | Gunar Cockshoot     |
| 2022-03-01 00:00:00 | 3962   | Dotty Strutley      |
| 2021-09-10 00:00:00 | 2030   | Karlen McCaffrey    |
| 2021-09-20 00:00:00 | 4081   | Kelci Walkden       |
| 2021-02-04 00:00:00 | 1897   | Wilone O'Kielt      |
| 2021-02-08 00:00:00 | 1092   | Jehu Rudeforth      |
| 2021-01-22 00:00:00 | 6489   | Ches Bonnell        |
| 2021-11-26 00:00:00 | 11655  | Wilone O'Kielt      |
| 2021-04-19 00:00:00 | 4599   | Camilla Castle      |
| 2021-12-01 00:00:00 | 280    | Barr Faughny        |
| 2022-03-07 00:00:00 | 4865   | Oby Sorrel          |
| 2021-03-24 00:00:00 | 2373   | Mallorie Waber      |
| 2021-12-30 00:00:00 | 1407   | Oby Sorrel          |
| 2021-06-29 00:00:00 | 770    | Ches Bonnell        |
| 2021-01-01 00:00:00 | 707    | Gigi Bohling        |
| 2021-03-30 00:00:00 | 7084   | Barr Faughny        |
| 2022-03-22 00:00:00 | 3661   | Oby Sorrel          |
| 2021-02-04 00:00:00 | 504    | Husein Augar        |
| 2021-11-03 00:00:00 | 6272   | Van Tuxwell         |
| 2021-10-15 00:00:00 | 5362   | Curtice Advani      |
| 2021-07-20 00:00:00 | 9093   | Beverie Moffet      |
| 2021-03-04 00:00:00 | 2793   | Van Tuxwell         |
| 2022-01-19 00:00:00 | 10605  | Wilone O'Kielt      |
| 2021-03-09 00:00:00 | 2926   | Van Tuxwell         |
| 2021-03-04 00:00:00 | 1225   | Barr Faughny        |
| 2021-07-06 00:00:00 | 13608  | Van Tuxwell         |
| 2021-10-11 00:00:00 | 5964   | Ches Bonnell        |
| 2022-01-21 00:00:00 | 4991   | Dennison Crosswaite |
| 2021-09-09 00:00:00 | 938    | Husein Augar        |
| 2021-07-05 00:00:00 | 1225   | Kaine Padly         |
| 2021-08-30 00:00:00 | 4046   | Gigi Bohling        |
| 2022-02-22 00:00:00 | 1442   | Husein Augar        |
| 2021-04-05 00:00:00 | 5068   | Van Tuxwell         |
| 2021-08-03 00:00:00 | 11137  | Van Tuxwell         |
| 2021-12-08 00:00:00 | 1953   | Rafaelita Blaksland |
| 2021-08-13 00:00:00 | 5621   | Gigi Bohling        |
| 2022-01-12 00:00:00 | 2744   | Barr Faughny        |
| 2021-04-29 00:00:00 | 15813  | Mallorie Waber      |
| 2022-01-21 00:00:00 | 17892  | Curtice Advani      |
| 2021-04-01 00:00:00 | 343    | Andria Kimpton      |
| 2021-07-08 00:00:00 | 16632  | Camilla Castle      |
| 2021-01-06 00:00:00 | 7105   | Jehu Rudeforth      |
| 2021-01-11 00:00:00 | 2772   | Oby Sorrel          |
| 2021-02-15 00:00:00 | 10122  | Marney O'Breen      |
| 2021-09-06 00:00:00 | 4564   | Rafaelita Blaksland |
| 2021-10-22 00:00:00 | 2016   | Roddy Speechley     |
| 2021-02-01 00:00:00 | 2814   | Brien Boise         |
| 2022-03-01 00:00:00 | 1141   | Barr Faughny        |
| 2021-04-29 00:00:00 | 9681   | Jehu Rudeforth      |
| 2021-07-15 00:00:00 | 322    | Rafaelita Blaksland |
| 2021-11-11 00:00:00 | 1085   | Kaine Padly         |
| 2021-09-13 00:00:00 | 5201   | Roddy Speechley     |
| 2021-03-03 00:00:00 | 4991   | Jan Morforth        |
| 2021-06-09 00:00:00 | 2590   | Jehu Rudeforth      |
| 2021-08-03 00:00:00 | 5012   | Kelci Walkden       |
| 2021-05-03 00:00:00 | 8281   | Jan Morforth        |
| 2021-03-09 00:00:00 | 3353   | Dennison Crosswaite |
| 2022-01-24 00:00:00 | 7861   | Beverie Moffet      |
| 2021-05-06 00:00:00 | 3759   | Marney O'Breen      |
| 2021-01-15 00:00:00 | 4585   | Kelci Walkden       |
| 2021-01-15 00:00:00 | 8386   | Camilla Castle      |
| 2021-05-17 00:00:00 | 9954   | Oby Sorrel          |
| 2022-02-17 00:00:00 | 13083  | Van Tuxwell         |
| 2021-10-18 00:00:00 | 1211   | Van Tuxwell         |
| 2021-07-15 00:00:00 | 8225   | Gigi Bohling        |
| 2021-11-17 00:00:00 | 2044   | Barr Faughny        |
| 2021-05-11 00:00:00 | 2499   | Husein Augar        |
| 2021-03-30 00:00:00 | 11991  | Karlen McCaffrey    |
| 2021-01-26 00:00:00 | 13048  | Karlen McCaffrey    |
| 2021-09-24 00:00:00 | 3171   | Beverie Moffet      |
| 2021-04-19 00:00:00 | 3052   | Gunar Cockshoot     |
| 2021-08-11 00:00:00 | 2737   | Roddy Speechley     |
| 2021-03-25 00:00:00 | 21     | Roddy Speechley     |
| 2021-08-24 00:00:00 | 8085   | Jan Morforth        |
| 2021-11-23 00:00:00 | 8064   | Curtice Advani      |
| 2021-11-09 00:00:00 | 4354   | Mallorie Waber      |
| 2021-11-02 00:00:00 | 3997   | Van Tuxwell         |
| 2021-09-01 00:00:00 | 7798   | Oby Sorrel          |
| 2021-11-18 00:00:00 | 3199   | Andria Kimpton      |
| 2021-10-15 00:00:00 | 735    | Wilone O'Kielt      |
| 2021-12-17 00:00:00 | 1659   | Jan Morforth        |
| 2021-10-01 00:00:00 | 336    | Oby Sorrel          |
| 2022-03-15 00:00:00 | 9296   | Wilone O'Kielt      |
| 2021-12-02 00:00:00 | 2646   | Mallorie Waber      |
| 2021-09-09 00:00:00 | 1358   | Ches Bonnell        |
| 2022-01-06 00:00:00 | 1057   | Karlen McCaffrey    |
| 2021-07-15 00:00:00 | 1316   | Andria Kimpton      |
| 2021-01-22 00:00:00 | 3458   | Beverie Moffet      |
| 2021-04-13 00:00:00 | 5796   | Andria Kimpton      |
| 2021-07-08 00:00:00 | 658    | Barr Faughny        |
| 2021-07-07 00:00:00 | 4172   | Marney O'Breen      |
| 2021-02-04 00:00:00 | 5103   | Barr Faughny        |
| 2022-01-13 00:00:00 | 1680   | Wilone O'Kielt      |
| 2021-01-26 00:00:00 | 1568   | Rafaelita Blaksland |
| 2021-03-02 00:00:00 | 5131   | Andria Kimpton      |
| 2021-06-14 00:00:00 | 105    | Jan Morforth        |
| 2021-03-02 00:00:00 | 203    | Dennison Crosswaite |
| 2021-12-02 00:00:00 | 308    | Roddy Speechley     |
| 2022-02-21 00:00:00 | 5985   | Karlen McCaffrey    |
| 2021-10-14 00:00:00 | 4704   | Van Tuxwell         |
| 2022-01-12 00:00:00 | 9408   | Roddy Speechley     |
| 2021-06-18 00:00:00 | 3094   | Gigi Bohling        |
| 2021-09-21 00:00:00 | 763    | Wilone O'Kielt      |
| 2021-04-22 00:00:00 | 9548   | Ches Bonnell        |
| 2021-05-21 00:00:00 | 16065  | Dotty Strutley      |
| 2021-08-09 00:00:00 | 13384  | Dennison Crosswaite |
| 2022-01-24 00:00:00 | 1141   | Oby Sorrel          |
| 2021-01-11 00:00:00 | 6664   | Barr Faughny        |
| 2021-04-07 00:00:00 | 5796   | Jehu Rudeforth      |
| 2022-02-04 00:00:00 | 5404   | Dennison Crosswaite |
| 2021-10-11 00:00:00 | 5299   | Marney O'Breen      |
| 2021-06-15 00:00:00 | 1904   | Van Tuxwell         |
| 2021-09-20 00:00:00 | 1400   | Brien Boise         |
| 2021-02-15 00:00:00 | 5775   | Karlen McCaffrey    |
| 2021-09-08 00:00:00 | 1855   | Rafaelita Blaksland |
| 2021-11-18 00:00:00 | 12187  | Andria Kimpton      |
| 2021-04-02 00:00:00 | 728    | Karlen McCaffrey    |
| 2022-01-21 00:00:00 | 5579   | Oby Sorrel          |
| 2021-11-02 00:00:00 | 10689  | Jan Morforth        |
| 2021-08-24 00:00:00 | 7105   | Mallorie Waber      |
| 2021-11-02 00:00:00 | 3493   | Van Tuxwell         |
| 2021-02-02 00:00:00 | 9758   | Dennison Crosswaite |
| 2022-03-11 00:00:00 | 5740   | Gigi Bohling        |
| 2021-01-05 00:00:00 | 763    | Mallorie Waber      |
| 2021-11-17 00:00:00 | 1869   | Oby Sorrel          |
| 2021-07-19 00:00:00 | 17591  | Jehu Rudeforth      |
| 2021-11-08 00:00:00 | 3283   | Andria Kimpton      |
| 2021-01-21 00:00:00 | 763    | Wilone O'Kielt      |
| 2022-03-02 00:00:00 | 2604   | Brien Boise         |
| 2022-01-14 00:00:00 | 3969   | Dennison Crosswaite |
| 2021-02-23 00:00:00 | 5369   | Gigi Bohling        |
| 2022-03-29 00:00:00 | 9233   | Oby Sorrel          |
| 2021-03-01 00:00:00 | 1400   | Mallorie Waber      |
| 2021-12-02 00:00:00 | 840    | Andria Kimpton      |
